Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,,,#date+year,#indicator+type,#indicator+value+num,,
SGP,2001-05-01,2001-05-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7005,May,2001,2001,%,2.248805,E,
SGP,2002-05-01,2002-05-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7005,May,2002,2002,%,-0.463657,E,
SGP,2003-05-01,2003-05-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7005,May,2003,2003,%,0.000000,E,
SGP,2004-05-01,2004-05-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7005,May,2004,2004,%,2.776076,E,
SGP,2005-05-01,2005-05-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7005,May,2005,2005,%,-2.561398,E,
SGP,2006-05-01,2006-05-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7005,May,2006,2006,%,1.916689,E,
SGP,2007-05-01,2007-05-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7005,May,2007,2007,%,2.154663,E,
SGP,2008-05-01,2008-05-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7005,May,2008,2008,%,11.394567,E,
SGP,2009-05-01,2009-05-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7005,May,2009,2009,%,2.940319,E,
SGP,2010-05-01,2010-05-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7005,May,2010,2010,%,2.158256,E,
SGP,2011-05-01,2011-05-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7005,May,2011,2011,%,3.120179,E,
SGP,2012-05-01,2012-05-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7005,May,2012,2012,%,2.705545,E,
SGP,2013-05-01,2013-05-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7005,May,2013,2013,%,2.394174,E,
SGP,2014-05-01,2014-05-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7005,May,2014,2014,%,3.200569,E,
SGP,2015-05-01,2015-05-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7005,May,2015,2015,%,1.055307,E,
SGP,2016-05-01,2016-05-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7005,May,2016,2016,%,2.543583,E,
SGP,2017-05-01,2017-05-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7005,May,2017,2017,%,1.399757,E,
SGP,2018-05-01,2018-05-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7005,May,2018,2018,%,0.894669,E,
SGP,2019-05-01,2019-05-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7005,May,2019,2019,%,1.153874,E,
SGP,2020-05-01,2020-05-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7005,May,2020,2020,%,3.981443,E,
SGP,2021-05-01,2021-05-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7005,May,2021,2021,%,0.610321,E,
SGP,2022-05-01,2022-05-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7005,May,2022,2022,%,4.460378,E,
SGP,2023-05-01,2023-05-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7005,May,2023,2023,%,6.656192,E,
SGP,2001-06-01,2001-06-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7006,June,2001,2001,%,1.417971,E,
SGP,2002-06-01,2002-06-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7006,June,2002,2002,%,0.233324,E,
SGP,2003-06-01,2003-06-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7006,June,2003,2003,%,-0.349140,E,
SGP,2004-06-01,2004-06-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7006,June,2004,2004,%,2.161068,E,
SGP,2005-06-01,2005-06-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7006,June,2005,2005,%,-1.680535,E,
SGP,2006-06-01,2006-06-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7006,June,2006,2006,%,2.169118,E,
SGP,2007-06-01,2007-06-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7006,June,2007,2007,%,2.694494,E,
SGP,2008-06-01,2008-06-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7006,June,2008,2008,%,11.448274,E,
SGP,2009-06-01,2009-06-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7006,June,2009,2009,%,2.003396,E,
SGP,2010-06-01,2010-06-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7006,June,2010,2010,%,2.219263,E,
SGP,2011-06-01,2011-06-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7006,June,2011,2011,%,3.743909,E,
SGP,2012-06-01,2012-06-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7006,June,2012,2012,%,2.306655,E,
SGP,2013-06-01,2013-06-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7006,June,2013,2013,%,2.288740,E,
SGP,2014-06-01,2014-06-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7006,June,2014,2014,%,3.054105,E,
SGP,2015-06-01,2015-06-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7006,June,2015,2015,%,1.133044,E,
SGP,2016-06-01,2016-06-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7006,June,2016,2016,%,2.578616,E,
SGP,2017-06-01,2017-06-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7006,June,2017,2017,%,1.137911,E,
SGP,2018-06-01,2018-06-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7006,June,2018,2018,%,1.564876,E,
SGP,2019-06-01,2019-06-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7006,June,2019,2019,%,0.782017,E,
SGP,2020-06-01,2020-06-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7006,June,2020,2020,%,4.395704,E,
SGP,2021-06-01,2021-06-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7006,June,2021,2021,%,0.119232,E,
SGP,2022-06-01,2022-06-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7006,June,2022,2022,%,5.634682,E,
SGP,2023-06-01,2023-06-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7006,June,2023,2023,%,5.106828,E,
SGP,2001-07-01,2001-07-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7007,July,2001,2001,%,1.528662,E,
SGP,2002-07-01,2002-07-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7007,July,2002,2002,%,-0.463657,E,
SGP,2003-07-01,2003-07-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7007,July,2003,2003,%,0.349331,E,
SGP,2004-07-01,2004-07-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7007,July,2004,2004,%,2.418297,E,
SGP,2005-07-01,2005-07-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7007,July,2005,2005,%,-2.496949,E,
SGP,2006-07-01,2006-07-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7007,July,2006,2006,%,2.345804,E,
SGP,2007-07-01,2007-07-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7007,July,2007,2007,%,3.755956,E,
SGP,2008-07-01,2008-07-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7007,July,2008,2008,%,10.875188,E,
SGP,2009-07-01,2009-07-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7007,July,2009,2009,%,1.212650,E,
SGP,2010-07-01,2010-07-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7007,July,2010,2010,%,2.793151,E,
SGP,2011-07-01,2011-07-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7007,July,2011,2011,%,3.051815,E,
SGP,2012-07-01,2012-07-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7007,July,2012,2012,%,2.727548,E,
SGP,2013-07-01,2013-07-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7007,July,2013,2013,%,2.396865,E,
SGP,2014-07-01,2014-07-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7007,July,2014,2014,%,2.841877,E,
SGP,2015-07-01,2015-07-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7007,July,2015,2015,%,0.792754,E,
SGP,2016-07-01,2016-07-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7007,July,2016,2016,%,2.780031,E,
SGP,2017-07-01,2017-07-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7007,July,2017,2017,%,1.431850,E,
SGP,2018-07-01,2018-07-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7007,July,2018,2018,%,1.506838,E,
SGP,2019-07-01,2019-07-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7007,July,2019,2019,%,0.517346,E,
SGP,2020-07-01,2020-07-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7007,July,2020,2020,%,3.996067,E,
SGP,2021-07-01,2021-07-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7007,July,2021,2021,%,0.687852,E,
SGP,2022-07-01,2022-07-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7007,July,2022,2022,%,6.052564,E,
SGP,2023-07-01,2023-07-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7007,July,2023,2023,%,4.621181,E,
SGP,2001-08-01,2001-08-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7008,August,2001,2001,%,0.817812,E,
SGP,2002-08-01,2002-08-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7008,August,2002,2002,%,-0.579519,E,
SGP,2003-08-01,2003-08-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7008,August,2003,2003,%,0.582897,E,
SGP,2004-08-01,2004-08-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7008,August,2004,2004,%,2.057615,E,
SGP,2005-08-01,2005-08-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7008,August,2005,2005,%,-2.192598,E,
SGP,2006-08-01,2006-08-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7008,August,2006,2006,%,2.106267,E,
SGP,2007-08-01,2007-08-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7008,August,2007,2007,%,4.313951,E,
SGP,2008-08-01,2008-08-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7008,August,2008,2008,%,10.799824,E,
SGP,2009-08-01,2009-08-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7008,August,2009,2009,%,0.628086,E,
SGP,2010-08-01,2010-08-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7008,August,2010,2010,%,3.413754,E,
SGP,2011-08-01,2011-08-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7008,August,2011,2011,%,2.958049,E,
SGP,2012-08-01,2012-08-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7008,August,2012,2012,%,2.644379,E,
SGP,2013-08-01,2013-08-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7008,August,2013,2013,%,2.281081,E,
SGP,2014-08-01,2014-08-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7008,August,2014,2014,%,3.059487,E,
SGP,2015-08-01,2015-08-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7008,August,2015,2015,%,0.752089,E,
SGP,2016-08-01,2016-08-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7008,August,2016,2016,%,2.271372,E,
SGP,2017-08-01,2017-08-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7008,August,2017,2017,%,1.135973,E,
SGP,2018-08-01,2018-08-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7008,August,2018,2018,%,1.684306,E,
SGP,2019-08-01,2019-08-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7008,August,2019,2019,%,1.181557,E,
SGP,2020-08-01,2020-08-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7008,August,2020,2020,%,3.267124,E,
SGP,2021-08-01,2021-08-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7008,August,2021,2021,%,1.350775,E,
SGP,2022-08-01,2022-08-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7008,August,2022,2022,%,6.315850,E,
SGP,2023-08-01,2023-08-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7008,August,2023,2023,%,4.401079,E,
SGP,2001-09-01,2001-09-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7009,September,2001,2001,%,0.584045,E,
SGP,2002-09-01,2002-09-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7009,September,2002,2002,%,-0.464565,E,
SGP,2003-09-01,2003-09-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7009,September,2003,2003,%,0.817007,E,
SGP,2004-09-01,2004-09-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7009,September,2004,2004,%,2.301910,E,
SGP,2005-09-01,2005-09-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7009,September,2005,2005,%,-2.577806,E,
SGP,2006-09-01,2006-09-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7009,September,2006,2006,%,2.267154,E,
SGP,2007-09-01,2007-09-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7009,September,2007,2007,%,4.821457,E,
SGP,2008-09-01,2008-09-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7009,September,2008,2008,%,10.554072,E,
SGP,2009-09-01,2009-09-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7009,September,2009,2009,%,0.566225,E,
SGP,2010-09-01,2010-09-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7009,September,2010,2010,%,3.174936,E,
SGP,2011-09-01,2011-09-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7009,September,2011,2011,%,3.279041,E,
SGP,2012-09-01,2012-09-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7009,September,2012,2012,%,2.274251,E,
SGP,2013-09-01,2013-09-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7009,September,2013,2013,%,2.426038,E,
SGP,2014-09-01,2014-09-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7009,September,2014,2014,%,3.092613,E,
SGP,2015-09-01,2015-09-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7009,September,2015,2015,%,0.731224,E,
SGP,2016-09-01,2016-09-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7009,September,2016,2016,%,2.702789,E,
SGP,2017-09-01,2017-09-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7009,September,2017,2017,%,1.074189,E,
SGP,2018-09-01,2018-09-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7009,September,2018,2018,%,1.552181,E,
SGP,2019-09-01,2019-09-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7009,September,2019,2019,%,1.080809,E,
SGP,2020-09-01,2020-09-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7009,September,2020,2020,%,3.132948,E,
SGP,2021-09-01,2021-09-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7009,September,2021,2021,%,1.574499,E,
SGP,2022-09-01,2022-09-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7009,September,2022,2022,%,6.837355,E,
SGP,2023-09-01,2023-09-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7009,September,2023,2023,%,3.491761,E,
SGP,2001-10-01,2001-10-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7010,October,2001,2001,%,0.233324,E,
SGP,2002-10-01,2002-10-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7010,October,2002,2002,%,-0.232781,E,
SGP,2003-10-01,2003-10-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7010,October,2003,2003,%,0.700228,E,
SGP,2004-10-01,2004-10-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7010,October,2004,2004,%,2.299547,E,
SGP,2005-10-01,2005-10-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7010,October,2005,2005,%,-1.909745,E,
SGP,2006-10-01,2006-10-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7010,October,2006,2006,%,1.658661,E,
SGP,2007-10-01,2007-10-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7010,October,2007,2007,%,5.568402,E,
SGP,2008-10-01,2008-10-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7010,October,2008,2008,%,9.859596,E,
SGP,2009-10-01,2009-10-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7010,October,2009,2009,%,0.860692,E,
SGP,2010-10-01,2010-10-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7010,October,2010,2010,%,3.073277,E,
SGP,2011-10-01,2011-10-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7010,October,2011,2011,%,3.476003,E,
SGP,2012-10-01,2012-10-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7010,October,2012,2012,%,1.920221,E,
SGP,2013-10-01,2013-10-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7010,October,2013,2013,%,2.583218,E,
SGP,2014-10-01,2014-10-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7010,October,2014,2014,%,3.052191,E,
SGP,2015-10-01,2015-10-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7010,October,2015,2015,%,0.885759,E,
SGP,2016-10-01,2016-10-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7010,October,2016,2016,%,2.139355,E,
SGP,2017-10-01,2017-10-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7010,October,2017,2017,%,1.631049,E,
SGP,2018-10-01,2018-10-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7010,October,2018,2018,%,1.229416,E,
SGP,2019-10-01,2019-10-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7010,October,2019,2019,%,1.361634,E,
SGP,2020-10-01,2020-10-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7010,October,2020,2020,%,2.470916,E,
SGP,2021-10-01,2021-10-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7010,October,2021,2021,%,2.082383,E,
SGP,2022-10-01,2022-10-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7010,October,2022,2022,%,6.842140,E,
SGP,2001-11-01,2001-11-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7011,November,2001,2001,%,-0.232781,E,
SGP,2002-11-01,2002-11-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7011,November,2002,2002,%,0.233324,E,
SGP,2003-11-01,2003-11-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7011,November,2003,2003,%,0.698853,E,
SGP,2004-11-01,2004-11-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7011,November,2004,2004,%,2.062807,E,
SGP,2005-11-01,2005-11-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7011,November,2005,2005,%,-1.855321,E,
SGP,2006-11-01,2006-11-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7011,November,2006,2006,%,1.907277,E,
SGP,2007-11-01,2007-11-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7011,November,2007,2007,%,6.668671,E,
SGP,2008-11-01,2008-11-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7011,November,2008,2008,%,8.862816,E,
SGP,2009-11-01,2009-11-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7011,November,2009,2009,%,0.504359,E,
SGP,2010-11-01,2010-11-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7011,November,2010,2010,%,3.266178,E,
SGP,2011-11-01,2011-11-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7011,November,2011,2011,%,3.477734,E,
SGP,2012-11-01,2012-11-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7011,November,2012,2012,%,1.846345,E,
SGP,2013-11-01,2013-11-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7011,November,2013,2013,%,2.702398,E,
SGP,2014-11-01,2014-11-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7011,November,2014,2014,%,3.031966,E,
SGP,2015-11-01,2015-11-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7011,November,2015,2015,%,0.399540,E,
SGP,2016-11-01,2016-11-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7011,November,2016,2016,%,2.440759,E,
SGP,2017-11-01,2017-11-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7011,November,2017,2017,%,1.497933,E,
SGP,2018-11-01,2018-11-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7011,November,2018,2018,%,1.275784,E,
SGP,2019-11-01,2019-11-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7011,November,2019,2019,%,1.261728,E,
SGP,2020-11-01,2020-11-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7011,November,2020,2020,%,2.625372,E,
SGP,2021-11-01,2021-11-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7011,November,2021,2021,%,2.519419,E,
SGP,2022-11-01,2022-11-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7011,November,2022,2022,%,6.722665,E,
SGP,2001-12-01,2001-12-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7012,December,2001,2001,%,0.487805,E,
SGP,2002-12-01,2002-12-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7012,December,2002,2002,%,0.000000,E,
SGP,2003-12-01,2003-12-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7012,December,2003,2003,%,0.606796,E,
SGP,2004-12-01,2004-12-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7012,December,2004,2004,%,2.050663,E,
SGP,2005-12-01,2005-12-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7012,December,2005,2005,%,-2.421541,E,
SGP,2006-12-01,2006-12-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7012,December,2006,2006,%,2.182231,E,
SGP,2007-12-01,2007-12-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7012,December,2007,2007,%,7.920327,E,
SGP,2008-12-01,2008-12-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7012,December,2008,2008,%,7.233509,E,
SGP,2009-12-01,2009-12-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7012,December,2009,2009,%,0.145172,E,
SGP,2010-12-01,2010-12-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7012,December,2010,2010,%,3.332883,E,
SGP,2011-12-01,2011-12-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7012,December,2011,2011,%,4.234729,E,
SGP,2012-12-01,2012-12-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7012,December,2012,2012,%,1.591085,E,
SGP,2013-12-01,2013-12-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7012,December,2013,2013,%,2.865130,E,
SGP,2014-12-01,2014-12-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7012,December,2014,2014,%,2.640167,E,
SGP,2015-12-01,2015-12-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7012,December,2015,2015,%,0.450862,E,
SGP,2016-12-01,2016-12-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7012,December,2016,2016,%,2.436856,E,
SGP,2017-12-01,2017-12-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7012,December,2017,2017,%,1.222512,E,
SGP,2018-12-01,2018-12-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7012,December,2018,2018,%,1.339445,E,
SGP,2019-12-01,2019-12-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7012,December,2019,2019,%,1.388231,E,
SGP,2020-12-01,2020-12-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7012,December,2020,2020,%,2.301249,E,
SGP,2021-12-01,2021-12-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7012,December,2021,2021,%,2.957545,E,
SGP,2022-12-01,2022-12-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7012,December,2022,2022,%,7.105526,E,
